CMIP6.ScenarioMIP.CSIRO.ACCESS-ESM1-5.ssp245;none;r2i1p1f1;Lmon;tsl;gn;v20191129
CMIP6.ScenarioMIP.BCC.BCC-CSM2-MR.ssp245;none;r1i1p1f1;Lmon;tsl;gn;v20190308
CMIP6.ScenarioMIP.CAMS.CAMS-CSM1-0.ssp245;none;r2i1p1f1;Lmon;tsl;gn;v20190924
CMIP6.ScenarioMIP.NCAR.CESM2-WACCM.ssp245;none;r1i1p1f1;Lmon;tsl;gn;v20190815
CMIP6.ScenarioMIP.NCAR.CESM2.ssp245;none;r1i1p1f1;Lmon;tsl;gn;v20190730
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-CM6-1-HR.ssp245;none;r1i1p1f2;Lmon;tsl;gr;v20191202
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-CM6-1.ssp245;none;r1i1p1f2;Lmon;tsl;gr;v20190219
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-ESM2-1.ssp245;none;r1i1p1f2;Lmon;tsl;gr;v20190328
CMIP6.ScenarioMIP.CCCma.CanESM5-CanOE.ssp245;none;r1i1p2f1;Lmon;tsl;gn;v20190429
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp245;none;r1i1p1f1;Lmon;tsl;gn;v20190429
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp245;none;r1i1p1f1;Lmon;tsl;gr;v20200310
CMIP6.ScenarioMIP.CAS.FGOALS-g3.ssp245;none;r1i1p1f1;Lmon;tsl;gn;v20200422
CMIP6.ScenarioMIP.NOAA-GFDL.GFDL-CM4.ssp245;none;r1i1p1f1;Lmon;tsl;gr1;v20180701
CMIP6.ScenarioMIP.NOAA-GFDL.GFDL-ESM4.ssp245;none;r1i1p1f1;Lmon;tsl;gr1;v20180701
CMIP6.ScenarioMIP.NASA-GISS.GISS-E2-1-G.ssp245;none;r1i1p3f1;Lmon;tsl;gn;v20200115
CMIP6.ScenarioMIP.MOHC.HadGEM3-GC31-LL.ssp245;none;r1i1p1f3;Lmon;tsl;gn;v20190908
CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp245;none;r1i1p1f1;Lmon;tsl;gr;v20190119
CMIP6.ScenarioMIP.NIMS-KMA.KACE-1-0-G.ssp245;none;r1i1p1f1;Lmon;tsl;gr;v20191125
CMIP6.ScenarioMIP.MIROC.MIROC-ES2L.ssp245;none;r1i1p1f2;Lmon;tsl;gn;v20190823
CMIP6.ScenarioMIP.MIROC.MIROC6.ssp245;none;r1i1p1f1;Lmon;tsl;gn;v20190627
CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp245;none;r1i1p1f1;Lmon;tsl;gn;v20190710
CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp245;none;r1i1p1f1;Lmon;tsl;gn;v20190710
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp245;none;r1i1p1f1;Lmon;tsl;gn;v20190603
CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp245;none;r1i1p1f1;Lmon;tsl;gn;v20191108
CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp245;none;r1i1p1f1;Lmon;tsl;gn;v20191108
CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp245;none;r1i1p1f2;Lmon;tsl;gn;v20190507
CMIP6.ScenarioMIP.CSIRO-ARCCSS.ACCESS-CM2.ssp370;none;r1i1p1f1;Lmon;tsl;gn;v20191108
CMIP6.ScenarioMIP.CSIRO.ACCESS-ESM1-5.ssp370;none;r3i1p1f1;Lmon;tsl;gn;v20191203
CMIP6.ScenarioMIP.BCC.BCC-CSM2-MR.ssp370;none;r1i1p1f1;Lmon;tsl;gn;v20190308
CMIP6.ScenarioMIP.CAMS.CAMS-CSM1-0.ssp370;none;r2i1p1f1;Lmon;tsl;gn;v20190924
CMIP6.ScenarioMIP.NCAR.CESM2-WACCM.ssp370;none;r1i1p1f1;Lmon;tsl;gn;v20190815
CMIP6.ScenarioMIP.NCAR.CESM2.ssp370;none;r1i1p1f1;Lmon;tsl;gn;v20190730
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-CM6-1-HR.ssp370;none;r1i1p1f2;Lmon;tsl;gr;v20200127
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-CM6-1.ssp370;none;r1i1p1f2;Lmon;tsl;gr;v20190219
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-ESM2-1.ssp370;none;r1i1p1f2;Lmon;tsl;gr;v20191021
CMIP6.ScenarioMIP.CCCma.CanESM5-CanOE.ssp370;none;r1i1p2f1;Lmon;tsl;gn;v20190429
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370;none;r1i1p1f1;Lmon;tsl;gn;v20190429
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp370;none;r1i1p1f1;Lmon;tsl;gr;v20200310
CMIP6.ScenarioMIP.CAS.FGOALS-g3.ssp370;none;r1i1p1f1;Lmon;tsl;gn;v20200422
CMIP6.ScenarioMIP.NOAA-GFDL.GFDL-ESM4.ssp370;none;r1i1p1f1;Lmon;tsl;gr1;v20180701
CMIP6.ScenarioMIP.NASA-GISS.GISS-E2-1-G.ssp370;none;r10i1p1f2;Lmon;tsl;gn;v20200115
CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp370;none;r1i1p1f1;Lmon;tsl;gr;v20190119
CMIP6.ScenarioMIP.NIMS-KMA.KACE-1-0-G.ssp370;none;r3i1p1f1;Lmon;tsl;gr;v20191129
CMIP6.ScenarioMIP.MIROC.MIROC-ES2L.ssp370;none;r1i1p1f2;Lmon;tsl;gn;v20190823
CMIP6.ScenarioMIP.MIROC.MIROC6.ssp370;none;r1i1p1f1;Lmon;tsl;gn;v20190627
CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370;none;r1i1p1f1;Lmon;tsl;gn;v20190710
CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370;none;r9i1p1f1;Lmon;tsl;gn;v20190710
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp370;none;r1i1p1f1;Lmon;tsl;gn;v20190603
CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp370;none;r1i1p1f1;Lmon;tsl;gn;v20191108
CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp370;none;r1i1p1f1;Lmon;tsl;gn;v20191108
CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp370;none;r1i1p1f2;Lmon;tsl;gn;v20190510
CMIP6.ScenarioMIP.CSIRO-ARCCSS.ACCESS-CM2.ssp585;none;r1i1p1f1;Lmon;tsl;gn;v20191108
CMIP6.ScenarioMIP.CSIRO.ACCESS-ESM1-5.ssp585;none;r1i1p1f1;Lmon;tsl;gn;v20191115
CMIP6.ScenarioMIP.BCC.BCC-CSM2-MR.ssp585;none;r1i1p1f1;Lmon;tsl;gn;v20190308
CMIP6.ScenarioMIP.CAMS.CAMS-CSM1-0.ssp585;none;r2i1p1f1;Lmon;tsl;gn;v20190924
CMIP6.ScenarioMIP.NCAR.CESM2-WACCM.ssp585;none;r1i1p1f1;Lmon;tsl;gn;v20190815
CMIP6.ScenarioMIP.NCAR.CESM2.ssp585;none;r1i1p1f1;Lmon;tsl;gn;v20190730
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-CM6-1-HR.ssp585;none;r1i1p1f2;Lmon;tsl;gr;v20191202
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-CM6-1.ssp585;none;r1i1p1f2;Lmon;tsl;gr;v20190219
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-ESM2-1.ssp585;none;r1i1p1f2;Lmon;tsl;gr;v20191021
CMIP6.ScenarioMIP.CCCma.CanESM5-CanOE.ssp585;none;r1i1p2f1;Lmon;tsl;gn;v20190429
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp585;none;r1i1p1f1;Lmon;tsl;gn;v20190429
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp585;none;r1i1p1f1;Lmon;tsl;gr;v20200310
CMIP6.ScenarioMIP.CAS.FGOALS-g3.ssp585;none;r1i1p1f1;Lmon;tsl;gn;v20200422
CMIP6.ScenarioMIP.NOAA-GFDL.GFDL-CM4.ssp585;none;r1i1p1f1;Lmon;tsl;gr1;v20180701
CMIP6.ScenarioMIP.NOAA-GFDL.GFDL-ESM4.ssp585;none;r1i1p1f1;Lmon;tsl;gr1;v20180701
CMIP6.ScenarioMIP.NASA-GISS.GISS-E2-1-G.ssp585;none;r1i1p1f2;Lmon;tsl;gn;v20200115
CMIP6.ScenarioMIP.MOHC.HadGEM3-GC31-LL.ssp585;none;r2i1p1f3;Lmon;tsl;gn;v20200121
CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp585;none;r1i1p1f1;Lmon;tsl;gr;v20190903
CMIP6.ScenarioMIP.NIMS-KMA.KACE-1-0-G.ssp585;none;r1i1p1f1;Lmon;tsl;gr;v20191002
CMIP6.ScenarioMIP.MIROC.MIROC-ES2L.ssp585;none;r1i1p1f2;Lmon;tsl;gn;v20190823
CMIP6.ScenarioMIP.MIROC.MIROC6.ssp585;none;r1i1p1f1;Lmon;tsl;gn;v20190627
CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585;none;r1i1p1f1;Lmon;tsl;gn;v20190710
CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp585;none;r1i1p1f1;Lmon;tsl;gn;v20190710
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585;none;r1i1p1f1;Lmon;tsl;gn;v20191108
CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp585;none;r1i1p1f1;Lmon;tsl;gn;v20191108
CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp585;none;r1i1p1f1;Lmon;tsl;gn;v20191108
CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp585;none;r1i1p1f2;Lmon;tsl;gn;v20190507
